propertyTaskProcedureId,propertyTaskProcedureId,propertyTaskId,proceduresId,sequenceOrder
22054,22054,9281,55,1
22055,22055,9281,47,2
22056,22056,9281,132,3
22057,22057,9281,127,4
22058,22058,9281,50,5
22059,22059,9282,55,1
22060,22060,9282,47,2
22062,22062,9282,132,3
22061,22061,9282,127,4
22063,22063,9282,50,5
22064,22064,9283,58,1
22065,22065,9284,58,1
22066,22066,9285,58,1
22067,22067,9286,58,1
22068,22068,9287,58,1
22069,22069,9288,58,1
22070,22070,9289,152,1
22071,22071,9289,151,2
22072,22072,9290,46,1
22073,22073,9290,113,2
22074,22074,9290,63,3
22075,22075,9291,128,1
22076,22076,9292,145,1
22077,22077,9293,140,1
22078,22078,9294,58,1
22079,22079,9295,128,1
22080,22080,9296,145,1
22081,22081,9297,140,1
22082,22082,9298,58,1
22083,22083,9299,169,1
22085,22085,9299,166,2
22084,22084,9299,167,3
22086,22086,9300,169,1
22087,22087,9300,166,2
22088,22088,9300,167,3
22089,22089,9301,128,1
22090,22090,9302,145,1
22091,22091,9303,140,1
22092,22092,9304,58,1
22093,22093,9305,151,1
22094,22094,9306,52,1
22095,22095,9306,113,2
22096,22096,9307,58,1
22097,22097,9308,68,1
22098,22098,9308,69,2
22099,22099,9308,47,3
22100,22100,9309,88,1
22101,22101,9310,58,1
22102,22102,9311,76,1
22103,22103,9312,68,1
22104,22104,9312,69,2
22105,22105,9312,47,3
22106,22106,9313,88,1
22107,22107,9314,58,1
22108,22108,9315,76,1
22109,22109,9316,58,1
22110,22110,9317,58,1
22111,22111,9318,52,1
22112,22112,9318,171,2
22113,22113,9318,172,3
22114,22114,9319,52,1
22116,22116,9319,171,2
22115,22115,9319,172,3
22117,22117,9320,52,1
22119,22119,9320,150,2
22118,22118,9320,171,3
22120,22120,9320,172,4
22122,22122,9321,52,1
22121,22121,9321,150,2
22123,22123,9321,170,3
22124,22124,9321,172,4
22125,22125,9322,52,1
22126,22126,9322,47,2
22127,22127,9322,127,3
22128,22128,9322,125,4
22129,22129,9323,52,1
22130,22130,9323,47,2
22131,22131,9323,127,3
22132,22132,9323,125,4
22133,22133,9324,52,1
22134,22134,9324,47,2
22135,22135,9324,127,3
22136,22136,9324,50,4
22137,22137,9325,52,1
22138,22138,9325,47,2
22139,22139,9325,127,3
22140,22140,9325,50,4
22141,22141,9326,52,1
22142,22142,9326,47,2
22143,22143,9326,127,3
22144,22144,9326,125,4
22145,22145,9327,52,1
22146,22146,9327,47,2
22147,22147,9327,127,3
22148,22148,9327,50,4
22149,22149,9328,58,1
22150,22150,9329,58,1
22151,22151,9330,58,1
22152,22152,9331,58,1
22153,22153,9332,58,1
22154,22154,9333,58,1
22155,22155,9334,52,1
22156,22156,9334,150,2
22157,22157,9334,171,3
22158,22158,9334,172,4
22159,22159,9335,52,1
22160,22160,9335,150,2
22161,22161,9335,171,3
22162,22162,9335,172,4
22163,22163,9336,52,1
22164,22164,9336,150,2
22166,22166,9336,170,3
22165,22165,9336,172,4
22167,22167,9337,58,1
22168,22168,9338,58,1
22171,22171,9339,52,1
22169,22169,9339,150,2
22170,22170,9339,171,3
22172,22172,9339,132,4
22173,22173,9339,127,5
22174,22174,9339,48,6
22177,22177,9340,52,1
22175,22175,9340,150,2
22176,22176,9340,171,3
22178,22178,9340,132,4
22179,22179,9340,127,5
22180,22180,9340,63,6
22182,22182,9341,52,1
22181,22181,9341,150,2
22184,22184,9341,171,3
22183,22183,9341,132,4
22185,22185,9341,127,5
22186,22186,9341,151,6
22187,22187,9342,52,1
22189,22189,9342,150,2
22188,22188,9342,171,3
22191,22191,9342,132,4
22190,22190,9342,127,5
22192,22192,9342,151,6
22193,22193,9343,52,1
22194,22194,9343,150,2
22195,22195,9343,171,3
22196,22196,9343,132,4
22197,22197,9343,127,5
22198,22198,9343,48,6
22199,22199,9344,52,1
22200,22200,9344,150,2
22203,22203,9344,171,3
22201,22201,9344,132,4
22202,22202,9344,127,5
22204,22204,9344,151,6
22205,22205,9345,52,1
22206,22206,9345,150,2
22207,22207,9345,171,3
22208,22208,9345,132,4
22209,22209,9345,127,5
22210,22210,9345,151,6
22211,22211,9346,52,1
22212,22212,9346,150,2
22213,22213,9346,171,3
22214,22214,9346,132,4
22215,22215,9346,127,5
22216,22216,9346,151,6
22217,22217,9347,52,1
22218,22218,9347,150,2
22219,22219,9347,171,3
22220,22220,9347,132,4
22221,22221,9347,127,5
22222,22222,9347,151,6
22223,22223,9348,128,1
22224,22224,9349,145,1
22225,22225,9350,140,1
22226,22226,9351,58,1
22227,22227,9352,128,1
22228,22228,9353,58,1
22229,22229,9354,83,1
22230,22230,9355,49,1
22231,22231,9355,74,2
22232,22232,9355,113,3
22233,22233,9356,148,1
22234,22234,9357,49,1
22235,22235,9357,113,2
22236,22236,9358,128,1
22237,22237,9359,128,1
22238,22238,9360,145,1
22239,22239,9361,140,1
22240,22240,9362,58,1
22241,22241,9363,58,1
22242,22242,9364,83,1
22243,22243,9365,49,1
22244,22244,9365,74,2
22245,22245,9365,113,3
22246,22246,9366,148,1
22247,22247,9367,49,1
22248,22248,9367,113,2
22249,22249,9368,58,1
22250,22250,9369,83,1
22251,22251,9370,49,1
22252,22252,9370,74,2
22253,22253,9370,113,3
22254,22254,9371,148,1
22255,22255,9372,49,1
22256,22256,9372,113,2
22258,22258,9373,52,1
22257,22257,9373,47,2
22259,22259,9373,127,3
22260,22260,9373,125,4
22261,22261,9374,52,1
22262,22262,9374,47,2
22263,22263,9374,127,3
22264,22264,9374,125,4
22265,22265,9375,52,1
22266,22266,9375,47,2
22267,22267,9375,127,3
22268,22268,9375,50,4
22269,22269,9376,52,1
22270,22270,9376,47,2
22271,22271,9376,127,3
22272,22272,9376,50,4
22273,22273,9377,83,1
22274,22274,9378,52,1
22275,22275,9378,47,2
22276,22276,9378,127,3
22277,22277,9378,125,4
22278,22278,9379,52,1
22279,22279,9379,47,2
22280,22280,9379,127,3
22281,22281,9379,50,4
22282,22282,9380,83,1
22283,22283,9381,83,1
22284,22284,9382,83,1
22285,22285,9383,83,1
22286,22286,9384,83,1
22287,22287,9385,83,1
22288,22288,9386,83,1
22289,22289,9387,83,1
22290,22290,9388,88,1
22291,22291,9389,58,1
22293,22293,9390,52,1
22292,22292,9390,153,2
22294,22294,9390,127,3
22295,22295,9390,48,4
22297,22297,9391,52,1
22296,22296,9391,153,2
22298,22298,9391,127,3
22299,22299,9391,62,4
22300,22300,9392,128,1
22301,22301,9393,145,1
22302,22302,9394,140,1
22303,22303,9395,58,1
22305,22305,9396,168,1
22304,22304,9396,166,2
22306,22306,9396,167,3
22307,22307,9397,168,1
22308,22308,9397,166,2
22309,22309,9397,167,3
22310,22310,9398,104,1
22311,22311,9398,169,2
22312,22312,9398,167,3
22313,22313,9399,104,1
22314,22314,9399,169,2
22315,22315,9399,167,3
22316,22316,9400,104,1
22317,22317,9400,169,2
22318,22318,9400,167,3
22319,22319,9401,104,1
22320,22320,9401,169,2
22321,22321,9401,167,3
22322,22322,9402,52,1
22323,22323,9402,150,2
22324,22324,9402,170,3
22325,22325,9402,132,4
22326,22326,9402,127,5
22327,22327,9402,48,6
22328,22328,9403,52,1
22329,22329,9403,150,2
22330,22330,9403,170,3
22331,22331,9403,132,4
22332,22332,9403,127,5
22333,22333,9403,63,6
22334,22334,9404,52,1
22335,22335,9404,150,2
22336,22336,9404,170,3
22337,22337,9404,132,4
22338,22338,9404,127,5
22339,22339,9404,151,6
22340,22340,9405,52,1
22341,22341,9405,150,2
22342,22342,9405,170,3
22343,22343,9405,132,4
22344,22344,9405,127,5
22345,22345,9405,151,6
22347,22347,9406,52,1
22348,22348,9406,150,2
22346,22346,9406,170,3
22349,22349,9406,132,4
22350,22350,9406,127,5
22351,22351,9406,151,6
22352,22352,9407,52,1
22354,22354,9407,150,2
22353,22353,9407,170,3
22355,22355,9407,132,4
22356,22356,9407,127,5
22357,22357,9407,62,6
22358,22358,9408,52,1
22359,22359,9408,153,2
22360,22360,9408,127,3
22361,22361,9408,151,4
22362,22362,9409,158,1
22363,22363,9409,125,2
22364,22364,9410,52,1
22365,22365,9410,47,2
22366,22366,9410,127,3
22367,22367,9410,50,4
22368,22368,9411,59,1
22369,22369,9412,52,1
22370,22370,9412,113,2
22371,22371,9412,127,3
22372,22372,9412,77,4
22373,22373,9413,52,1
22374,22374,9413,113,2
22375,22375,9413,127,3
22376,22376,9413,77,4
22377,22377,9414,52,1
22378,22378,9414,113,2
22379,22379,9414,127,3
22380,22380,9414,48,4
22381,22381,9415,52,1
22382,22382,9415,113,2
22383,22383,9415,127,3
22384,22384,9415,48,4
22385,22385,9416,52,1
22386,22386,9416,113,2
22387,22387,9416,118,3
22388,22388,9416,127,4
22389,22389,9416,151,5
22390,22390,9417,52,1
22391,22391,9417,113,2
22392,22392,9417,118,3
22393,22393,9417,127,4
22394,22394,9417,151,5
22395,22395,9418,52,1
22396,22396,9418,113,2
22397,22397,9418,127,3
22398,22398,9418,62,4
22399,22399,9419,52,1
22400,22400,9419,113,2
22401,22401,9419,127,3
22402,22402,9419,62,4
22403,22403,9420,52,1
22404,22404,9420,113,2
22405,22405,9420,127,3
22406,22406,9420,151,4
22407,22407,9421,52,1
22408,22408,9421,113,2
22410,22410,9421,127,3
22409,22409,9421,62,4
22411,22411,9422,52,1
22412,22412,9422,113,2
22413,22413,9422,127,3
22414,22414,9422,62,4
22415,22415,9423,52,1
22416,22416,9423,113,2
22417,22417,9423,127,3
22418,22418,9423,151,4
22419,22419,9424,58,1
22420,22420,9425,128,1
22421,22421,9426,145,1
22422,22422,9427,140,1
22423,22423,9428,58,1
22424,22424,9429,52,1
22425,22425,9429,113,2
22426,22426,9429,132,3
22427,22427,9429,127,4
22428,22428,9429,62,5
22430,22430,9430,52,1
22429,22429,9430,113,2
22431,22431,9431,58,1
22432,22432,9432,52,1
22433,22433,9432,113,2
22434,22434,9432,127,3
22435,22435,9432,48,4
22436,22436,9433,52,1
22437,22437,9433,113,2
22438,22438,9433,127,3
22439,22439,9433,48,4
22440,22440,9434,52,1
22441,22441,9434,113,2
22442,22442,9434,127,3
22443,22443,9434,48,4
22444,22444,9435,58,1
22445,22445,9436,52,1
22446,22446,9436,113,2
22447,22447,9437,52,1
22449,22449,9437,47,2
22450,22450,9437,127,3
22448,22448,9437,48,4
22451,22451,9438,52,1
22453,22453,9438,47,2
22452,22452,9438,127,3
22454,22454,9438,125,4
22455,22455,9439,52,1
22456,22456,9439,47,2
22457,22457,9439,127,3
22458,22458,9439,125,4
22459,22459,9440,52,1
22460,22460,9440,47,2
22461,22461,9440,127,3
22462,22462,9440,50,4
22463,22463,9441,52,1
22464,22464,9441,47,2
22465,22465,9441,127,3
22466,22466,9441,50,4
22468,22468,9442,52,1
22467,22467,9442,47,2
22470,22470,9442,127,3
22469,22469,9442,125,4
22471,22471,9443,52,1
22472,22472,9443,153,2
22474,22474,9443,127,3
22473,22473,9443,151,4
22476,22476,9444,52,1
22475,22475,9444,153,2
22477,22477,9444,127,3
22478,22478,9444,62,4
22479,22479,9445,52,1
22480,22480,9445,153,2
22481,22481,9445,127,3
22482,22482,9445,62,4
22483,22483,9446,52,1
22484,22484,9446,47,2
22485,22485,9446,127,3
22486,22486,9446,125,4
22488,22488,9447,52,1
22487,22487,9447,47,2
22489,22489,9447,127,3
22490,22490,9447,125,4
22491,22491,9448,52,1
22492,22492,9448,47,2
22493,22493,9448,127,3
22494,22494,9448,50,4
22495,22495,9449,52,1
22496,22496,9449,47,2
22497,22497,9449,127,3
22498,22498,9449,50,4
22499,22499,9450,52,1
22500,22500,9450,47,2
22501,22501,9450,127,3
22502,22502,9450,50,4
22503,22503,9451,52,1
22506,22506,9451,47,2
22504,22504,9451,127,3
22505,22505,9451,50,4
22507,22507,9452,52,1
22508,22508,9452,47,2
22509,22509,9452,127,3
22510,22510,9452,50,4
22511,22511,9453,52,1
22512,22512,9453,47,2
22513,22513,9453,127,3
22514,22514,9453,125,4
22515,22515,9454,52,1
22516,22516,9454,47,2
22517,22517,9454,127,3
22518,22518,9454,125,4
22519,22519,9455,52,1
22520,22520,9455,47,2
22522,22522,9455,127,3
22521,22521,9455,125,4
22523,22523,9456,128,1
22524,22524,9457,145,1
22525,22525,9458,140,1
22526,22526,9459,58,1
22527,22527,9460,52,1
22528,22528,9460,47,2
22529,22529,9460,127,3
22530,22530,9460,125,4
22531,22531,9461,52,1
22532,22532,9461,47,2
22533,22533,9461,127,3
22534,22534,9461,50,4
22535,22535,9462,58,1
22536,22536,9463,83,1
22537,22537,9464,148,1
22538,22538,9465,58,1
22539,22539,9466,58,1
22540,22540,9467,58,1
22541,22541,9468,52,1
22542,22542,9468,153,2
22543,22543,9468,127,3
22544,22544,9468,151,4
22545,22545,9469,52,1
22546,22546,9469,113,2
22547,22547,9469,127,3
22548,22548,9469,151,4
22549,22549,9470,52,1
22550,22550,9470,113,2
22551,22551,9470,127,3
22552,22552,9470,48,4
22553,22553,9471,58,1
22554,22554,9472,52,1
22555,22555,9472,113,2
22556,22556,9472,127,3
22557,22557,9472,62,4
22558,22558,9473,52,1
22559,22559,9473,113,2
22560,22560,9473,127,3
22561,22561,9473,151,4
22563,22563,9474,52,1
22562,22562,9474,113,2
22564,22564,9474,127,3
22565,22565,9474,48,4
22566,22566,9475,83,1
22567,22567,9476,83,1
22568,22568,9477,58,1
22569,22569,9478,52,1
22570,22570,9478,113,2
22571,22571,9478,127,3
22572,22572,9478,48,4
22573,22573,9479,52,1
22574,22574,9479,113,2
22575,22575,9479,127,3
22576,22576,9479,48,4
22577,22577,9480,52,1
22578,22578,9480,113,2
22579,22579,9480,127,3
22580,22580,9480,62,4
22581,22581,9481,52,1
22582,22582,9481,113,2
22583,22583,9481,127,3
22584,22584,9481,62,4
22585,22585,9482,52,1
22586,22586,9482,113,2
22587,22587,9482,127,3
22588,22588,9482,151,4
22589,22589,9483,52,1
22590,22590,9483,113,2
22591,22591,9483,127,3
22592,22592,9483,151,4
22593,22593,9484,52,1
22594,22594,9484,113,2
22595,22595,9484,132,3
22596,22596,9484,127,4
22597,22597,9484,115,5
22598,22598,9484,127,6
22599,22599,9484,62,7
22600,22600,9485,52,1
22601,22601,9485,113,2
22602,22602,9485,132,3
22603,22603,9485,127,4
22604,22604,9485,115,5
22605,22605,9485,127,6
22606,22606,9485,62,7
22607,22607,9486,128,1
22608,22608,9487,145,1
22609,22609,9488,140,1
22610,22610,9489,58,1
22611,22611,9490,128,1
22612,22612,9491,145,1
22613,22613,9492,140,1
22614,22614,9493,58,1
22615,22615,9494,58,1
22616,22616,9495,128,1
22617,22617,9496,52,1
22618,22618,9496,150,2
22620,22620,9496,171,3
22619,22619,9496,132,4
22621,22621,9496,127,5
22622,22622,9496,48,6
22623,22623,9497,52,1
22625,22625,9497,150,2
22627,22627,9497,171,3
22626,22626,9497,132,4
22624,22624,9497,127,5
22628,22628,9497,48,6
22629,22629,9498,52,1
22630,22630,9498,150,2
22631,22631,9498,171,3
22633,22633,9498,132,4
22632,22632,9498,127,5
22634,22634,9498,48,6
22635,22635,9499,52,1
22636,22636,9499,150,2
22637,22637,9499,171,3
22638,22638,9499,132,4
22639,22639,9499,127,5
22640,22640,9499,151,6
22641,22641,9500,52,1
22642,22642,9500,150,2
22643,22643,9500,171,3
22644,22644,9500,132,4
22645,22645,9500,127,5
22646,22646,9500,151,6
22647,22647,9501,52,1
22648,22648,9501,153,2
22649,22649,9501,127,3
22650,22650,9501,48,4
22651,22651,9502,52,1
22653,22653,9502,113,2
22652,22652,9502,118,3
22654,22654,9502,127,4
22655,22655,9502,151,5
22656,22656,9503,55,1
22657,22657,9503,47,2
22658,22658,9503,50,3
22659,22659,9504,55,1
22660,22660,9504,47,2
22661,22661,9504,125,3
22662,22662,9505,55,1
22664,22664,9505,47,2
22663,22663,9505,125,3
22665,22665,9506,58,1
22666,22666,9507,68,1
22667,22667,9507,69,2
22668,22668,9507,47,3
22669,22669,9507,74,4
22670,22670,9508,88,1
22671,22671,9509,58,1
22672,22672,9510,76,1
22673,22673,9511,68,1
22674,22674,9511,69,2
22675,22675,9511,47,3
22676,22676,9511,74,4
22677,22677,9512,88,1
22678,22678,9513,58,1
22679,22679,9514,76,1
22680,22680,9515,68,1
22681,22681,9515,69,2
22682,22682,9515,47,3
22683,22683,9515,74,4
22684,22684,9516,88,1
22685,22685,9517,76,1
22686,22686,9518,58,1
22687,22687,9519,68,1
22688,22688,9519,69,2
22689,22689,9519,47,3
22690,22690,9519,74,4
22691,22691,9520,88,1
22692,22692,9521,58,1
22693,22693,9522,76,1
22694,22694,9523,68,1
22695,22695,9523,69,2
22696,22696,9523,47,3
22697,22697,9523,74,4
22698,22698,9524,88,1
22699,22699,9525,58,1
22700,22700,9526,76,1
22701,22701,9527,68,1
22702,22702,9527,69,2
22703,22703,9527,47,3
22704,22704,9527,74,4
22705,22705,9528,88,1
22706,22706,9529,58,1
22707,22707,9530,76,1
22708,22708,9531,128,1
22709,22709,9532,145,1
22710,22710,9533,140,1
22711,22711,9534,58,1
22712,22712,9535,128,1
22713,22713,9536,145,1
22714,22714,9537,140,1
22715,22715,9538,58,1
22716,22716,9539,55,1
22717,22717,9539,47,2
22718,22718,9539,62,3
22719,22719,9540,52,1
22720,22720,9540,153,2
22721,22721,9540,127,3
22722,22722,9540,151,4
22723,22723,9541,52,1
22724,22724,9541,153,2
22725,22725,9541,127,3
22726,22726,9541,48,4
22727,22727,9542,58,1
22728,22728,9543,58,1
22729,22729,9544,49,1
22730,22730,9544,171,2
22731,22731,9544,127,3
22732,22732,9544,48,4
22733,22733,9545,49,1
22734,22734,9545,171,2
22735,22735,9545,127,3
22736,22736,9545,62,4
22737,22737,9546,49,1
22738,22738,9546,170,2
22739,22739,9546,127,3
22740,22740,9546,62,4
22741,22741,9547,49,1
22742,22742,9547,170,2
22744,22744,9547,127,3
22743,22743,9547,48,4
22745,22745,9548,49,1
22746,22746,9548,170,2
22747,22747,9548,127,3
22748,22748,9548,62,4
22749,22749,9549,128,1
22750,22750,9550,145,1
22751,22751,9551,140,1
22752,22752,9552,58,1
22753,22753,9553,128,1
22754,22754,9554,145,1
22755,22755,9555,140,1
22756,22756,9556,58,1
22757,22757,9557,58,1
22758,22758,9558,52,1
22759,22759,9559,58,1
22760,22760,9560,52,1
22761,22761,9561,49,1
22762,22762,9561,171,2
22763,22763,9561,127,3
22764,22764,9561,62,4
22766,22766,9562,49,1
22767,22767,9562,171,2
22765,22765,9562,127,3
22768,22768,9562,62,4
22770,22770,9563,49,1
22769,22769,9563,171,2
22772,22772,9563,127,3
22771,22771,9563,48,4
22773,22773,9564,49,1
22775,22775,9564,171,2
22776,22776,9564,127,3
22774,22774,9564,48,4
22777,22777,9565,128,1
22778,22778,9566,145,1
22779,22779,9567,140,1
22780,22780,9568,58,1
22781,22781,9569,52,1
22782,22782,9569,113,2
22783,22783,9569,127,3
22784,22784,9569,48,4
22785,22785,9570,52,1
22786,22786,9570,113,2
22787,22787,9570,127,3
22788,22788,9570,132,4
22789,22789,9570,127,5
22790,22790,9570,48,6
22791,22791,9571,58,1
22792,22792,9572,52,1
22793,22793,9572,47,2
22794,22794,9572,127,3
22795,22795,9572,125,4
22796,22796,9573,52,1
22797,22797,9573,47,2
22798,22798,9573,127,3
22799,22799,9573,50,4
22801,22801,9574,52,1
22800,22800,9574,153,2
22802,22802,9574,173,3
22803,22803,9575,52,1
22804,22804,9575,153,2
22805,22805,9575,173,3
22806,22806,9576,58,1
22807,22807,9577,52,1
22808,22808,9577,113,2
22809,22809,9578,169,1
22810,22810,9578,166,2
22811,22811,9578,167,3
22812,22812,9579,55,1
22813,22813,9579,47,2
22814,22814,9579,127,3
22815,22815,9579,48,4
22816,22816,9580,55,1
22817,22817,9580,47,2
22818,22818,9580,127,3
22819,22819,9580,48,4
22820,22820,9581,52,1
22821,22821,9581,47,2
22822,22822,9581,127,3
22823,22823,9581,125,4
22824,22824,9582,52,1
22825,22825,9582,47,2
22826,22826,9582,127,3
22827,22827,9582,50,4
22828,22828,9583,127,1
22829,22829,9583,58,2
22830,22830,9584,49,1
22832,22832,9584,171,2
22831,22831,9584,127,3
22833,22833,9584,62,4
22834,22834,9585,49,1
22835,22835,9585,171,2
22836,22836,9585,127,3
22837,22837,9585,62,4
22838,22838,9586,49,1
22839,22839,9586,171,2
22840,22840,9586,127,3
22841,22841,9586,48,4
22842,22842,9587,49,1
22843,22843,9587,171,2
22844,22844,9587,127,3
22845,22845,9587,48,4
22846,22846,9588,128,1
22847,22847,9589,145,1
22848,22848,9590,140,1
22849,22849,9591,58,1
22850,22850,9592,52,1
22852,22852,9592,113,2
22851,22851,9592,127,3
22853,22853,9592,77,4
22854,22854,9593,52,1
22855,22855,9593,113,2
22856,22856,9593,127,3
22857,22857,9593,62,4
22858,22858,9594,52,1
22859,22859,9594,113,2
22860,22860,9594,118,3
22861,22861,9594,127,4
22862,22862,9594,151,5
22863,22863,9595,52,1
22864,22864,9595,113,2
22865,22865,9595,127,3
22866,22866,9595,48,4
22867,22867,9596,52,1
22868,22868,9596,113,2
22869,22869,9596,127,3
22870,22870,9596,77,4
22871,22871,9597,52,1
22872,22872,9597,113,2
22873,22873,9597,127,3
22874,22874,9597,62,4
22876,22876,9598,52,1
22875,22875,9598,113,2
22877,22877,9598,118,3
22878,22878,9598,127,4
22879,22879,9598,151,5
22880,22880,9599,52,1
22881,22881,9599,113,2
22882,22882,9599,127,3
22883,22883,9599,48,4
22884,22884,9600,58,1
22885,22885,9601,58,1
22886,22886,9602,128,1
22887,22887,9603,52,1
22888,22888,9603,153,2
22889,22889,9603,127,3
22890,22890,9603,151,4
22892,22892,9604,52,1
22891,22891,9604,113,2
22893,22893,9605,58,1
22894,22894,9606,52,1
22895,22895,9606,153,2
22896,22896,9606,127,3
22897,22897,9606,62,4
22898,22898,9607,52,1
22899,22899,9607,113,2
22900,22900,9607,127,3
22901,22901,9607,48,4
22902,22902,9608,52,1
22903,22903,9608,113,2
22904,22904,9608,127,3
22905,22905,9608,48,4
22906,22906,9609,52,1
22907,22907,9609,153,2
22908,22908,9609,127,3
22909,22909,9609,123,4
22910,22910,9610,52,1
22911,22911,9610,153,2
22912,22912,9610,127,3
22913,22913,9610,123,4
22914,22914,9611,52,1
22916,22916,9611,153,2
22915,22915,9611,127,3
22917,22917,9611,62,4
22919,22919,9612,52,1
22918,22918,9612,153,2
22920,22920,9612,127,3
22921,22921,9612,151,4
22922,22922,9613,52,1
22924,22924,9613,113,2
22923,22923,9613,127,3
22925,22925,9613,77,4
22926,22926,9614,52,1
22927,22927,9614,113,2
22929,22929,9614,127,3
22928,22928,9614,77,4
22930,22930,9615,117,1
22931,22931,9615,127,2
22932,22932,9615,62,3
22933,22933,9616,86,1
22934,22934,9617,160,1
22935,22935,9618,86,1
22937,22937,9619,52,1
22936,22936,9619,113,2
22938,22938,9619,127,3
22939,22939,9619,79,4
22940,22940,9620,52,1
22941,22941,9620,113,2
22942,22942,9620,127,3
22943,22943,9620,79,4
22944,22944,9621,52,1
22945,22945,9621,47,2
22946,22946,9621,127,3
22947,22947,9621,125,4
22948,22948,9622,52,1
22949,22949,9622,47,2
22950,22950,9622,127,3
22951,22951,9622,50,4
22952,22952,9623,127,1
22953,22953,9623,58,2
22954,22954,9624,76,1
22955,22955,9625,58,1
22956,22956,9626,66,1
22957,22957,9627,55,1
22958,22958,9627,47,2
22959,22959,9627,50,3
22960,22960,9628,58,1
22961,22961,9629,59,1
22962,22962,9630,159,1
22963,22963,9631,159,1
22964,22964,9632,117,1
22965,22965,9632,127,2
22966,22966,9632,62,3
22967,22967,9633,86,1
22969,22969,9634,117,1
22968,22968,9634,127,2
22970,22970,9634,62,3
22971,22971,9635,86,1
22972,22972,9636,55,1
22974,22974,9636,47,2
22973,22973,9636,77,3
22975,22975,9637,58,1
22976,22976,9638,58,1
